,parents,has_nurs,form,children,housing,finance,social,health,class
10418,great_pret,improper,complete,1,critical,inconv,slightly_prob,not_recom,not_recommend
10419,great_pret,improper,complete,1,critical,inconv,problematic,recommended,recommend
10420,great_pret,improper,complete,1,critical,inconv,problematic,priority,recommend
10421,great_pret,improper,complete,1,critical,inconv,problematic,not_recom,not_recommend
10422,great_pret,improper,complete,2,convenient,convenient,nonprob,recommended,recommend
10423,great_pret,improper,complete,2,convenient,convenient,nonprob,priority,recommend
10424,great_pret,improper,complete,2,convenient,convenient,nonprob,not_recom,not_recommend
10425,great_pret,improper,complete,2,convenient,convenient,slightly_prob,recommended,recommend
10426,great_pret,improper,complete,2,convenient,convenient,slightly_prob,priority,recommend
10427,great_pret,improper,complete,2,convenient,convenient,slightly_prob,not_recom,not_recommend
10428,great_pret,improper,complete,2,convenient,convenient,problematic,recommended,recommend
10429,great_pret,improper,complete,2,convenient,convenient,problematic,priority,recommend
10430,great_pret,improper,complete,2,convenient,convenient,problematic,not_recom,not_recommend
10431,great_pret,improper,complete,2,convenient,inconv,nonprob,recommended,recommend
10432,great_pret,improper,complete,2,convenient,inconv,nonprob,priority,recommend
10433,great_pret,improper,complete,2,convenient,inconv,nonprob,not_recom,not_recommend
10434,great_pret,improper,complete,2,convenient,inconv,slightly_prob,recommended,recommend
10435,great_pret,improper,complete,2,convenient,inconv,slightly_prob,priority,recommend
10436,great_pret,improper,complete,2,convenient,inconv,slightly_prob,not_recom,not_recommend
10437,great_pret,improper,complete,2,convenient,inconv,problematic,recommended,recommend
10438,great_pret,improper,complete,2,convenient,inconv,problematic,priority,recommend
10439,great_pret,improper,complete,2,convenient,inconv,problematic,not_recom,not_recommend
10440,great_pret,improper,complete,2,less_conv,convenient,nonprob,recommended,recommend
10441,great_pret,improper,complete,2,less_conv,convenient,nonprob,priority,recommend
10442,great_pret,improper,complete,2,less_conv,convenient,nonprob,not_recom,not_recommend
10443,great_pret,improper,complete,2,less_conv,convenient,slightly_prob,recommended,recommend
10444,great_pret,improper,complete,2,less_conv,convenient,slightly_prob,priority,recommend
10445,great_pret,improper,complete,2,less_conv,convenient,slightly_prob,not_recom,not_recommend
10446,great_pret,improper,complete,2,less_conv,convenient,problematic,recommended,recommend
10447,great_pret,improper,complete,2,less_conv,convenient,problematic,priority,recommend
10448,great_pret,improper,complete,2,less_conv,convenient,problematic,not_recom,not_recommend
10449,great_pret,improper,complete,2,less_conv,inconv,nonprob,recommended,recommend
10450,great_pret,improper,complete,2,less_conv,inconv,nonprob,priority,recommend
10451,great_pret,improper,complete,2,less_conv,inconv,nonprob,not_recom,not_recommend
10452,great_pret,improper,complete,2,less_conv,inconv,slightly_prob,recommended,recommend
10453,great_pret,improper,complete,2,less_conv,inconv,slightly_prob,priority,recommend
10454,great_pret,improper,complete,2,less_conv,inconv,slightly_prob,not_recom,not_recommend
10455,great_pret,improper,complete,2,less_conv,inconv,problematic,recommended,recommend
10456,great_pret,improper,complete,2,less_conv,inconv,problematic,priority,recommend
10457,great_pret,improper,complete,2,less_conv,inconv,problematic,not_recom,not_recommend
10458,great_pret,improper,complete,2,critical,convenient,nonprob,recommended,recommend
10459,great_pret,improper,complete,2,critical,convenient,nonprob,priority,recommend
10460,great_pret,improper,complete,2,critical,convenient,nonprob,not_recom,not_recommend
10461,great_pret,improper,complete,2,critical,convenient,slightly_prob,recommended,recommend
10462,great_pret,improper,complete,2,critical,convenient,slightly_prob,priority,recommend
10463,great_pret,improper,complete,2,critical,convenient,slightly_prob,not_recom,not_recommend
10464,great_pret,improper,complete,2,critical,convenient,problematic,recommended,recommend
10465,great_pret,improper,complete,2,critical,convenient,problematic,priority,recommend
10466,great_pret,improper,complete,2,critical,convenient,problematic,not_recom,not_recommend
10467,great_pret,improper,complete,2,critical,inconv,nonprob,recommended,recommend
10468,great_pret,improper,complete,2,critical,inconv,nonprob,priority,recommend
10469,great_pret,improper,complete,2,critical,inconv,nonprob,not_recom,not_recommend
10470,great_pret,improper,complete,2,critical,inconv,slightly_prob,recommended,recommend
10471,great_pret,improper,complete,2,critical,inconv,slightly_prob,priority,recommend
10472,great_pret,improper,complete,2,critical,inconv,slightly_prob,not_recom,not_recommend
10473,great_pret,improper,complete,2,critical,inconv,problematic,recommended,recommend
10474,great_pret,improper,complete,2,critical,inconv,problematic,priority,recommend
10475,great_pret,improper,complete,2,critical,inconv,problematic,not_recom,not_recommend
10476,great_pret,improper,complete,3,convenient,convenient,nonprob,recommended,recommend
10477,great_pret,improper,complete,3,convenient,convenient,nonprob,priority,recommend
10478,great_pret,improper,complete,3,convenient,convenient,nonprob,not_recom,not_recommend
10479,great_pret,improper,complete,3,convenient,convenient,slightly_prob,recommended,recommend
10480,great_pret,improper,complete,3,convenient,convenient,slightly_prob,priority,recommend
10481,great_pret,improper,complete,3,convenient,convenient,slightly_prob,not_recom,not_recommend
10482,great_pret,improper,complete,3,convenient,convenient,problematic,recommended,recommend
10483,great_pret,improper,complete,3,convenient,convenient,problematic,priority,recommend
10484,great_pret,improper,complete,3,convenient,convenient,problematic,not_recom,not_recommend
10485,great_pret,improper,complete,3,convenient,inconv,nonprob,recommended,recommend
10486,great_pret,improper,complete,3,convenient,inconv,nonprob,priority,recommend
10487,great_pret,improper,complete,3,convenient,inconv,nonprob,not_recom,not_recommend
10488,great_pret,improper,complete,3,convenient,inconv,slightly_prob,recommended,recommend
10489,great_pret,improper,complete,3,convenient,inconv,slightly_prob,priority,recommend
10490,great_pret,improper,complete,3,convenient,inconv,slightly_prob,not_recom,not_recommend
10491,great_pret,improper,complete,3,convenient,inconv,problematic,recommended,recommend
10492,great_pret,improper,complete,3,convenient,inconv,problematic,priority,recommend
10493,great_pret,improper,complete,3,convenient,inconv,problematic,not_recom,not_recommend
10494,great_pret,improper,complete,3,less_conv,convenient,nonprob,recommended,recommend
10495,great_pret,improper,complete,3,less_conv,convenient,nonprob,priority,recommend
10496,great_pret,improper,complete,3,less_conv,convenient,nonprob,not_recom,not_recommend
10497,great_pret,improper,complete,3,less_conv,convenient,slightly_prob,recommended,recommend
10498,great_pret,improper,complete,3,less_conv,convenient,slightly_prob,priority,recommend
10499,great_pret,improper,complete,3,less_conv,convenient,slightly_prob,not_recom,not_recommend
10500,great_pret,improper,complete,3,less_conv,convenient,problematic,recommended,recommend
10501,great_pret,improper,complete,3,less_conv,convenient,problematic,priority,recommend
10502,great_pret,improper,complete,3,less_conv,convenient,problematic,not_recom,not_recommend
10503,great_pret,improper,complete,3,less_conv,inconv,nonprob,recommended,recommend
10504,great_pret,improper,complete,3,less_conv,inconv,nonprob,priority,recommend
10505,great_pret,improper,complete,3,less_conv,inconv,nonprob,not_recom,not_recommend
10506,great_pret,improper,complete,3,less_conv,inconv,slightly_prob,recommended,recommend
10507,great_pret,improper,complete,3,less_conv,inconv,slightly_prob,priority,recommend
10508,great_pret,improper,complete,3,less_conv,inconv,slightly_prob,not_recom,not_recommend
10509,great_pret,improper,complete,3,less_conv,inconv,problematic,recommended,recommend
10510,great_pret,improper,complete,3,less_conv,inconv,problematic,priority,recommend
10511,great_pret,improper,complete,3,less_conv,inconv,problematic,not_recom,not_recommend
10512,great_pret,improper,complete,3,critical,convenient,nonprob,recommended,recommend
10513,great_pret,improper,complete,3,critical,convenient,nonprob,priority,recommend
10514,great_pret,improper,complete,3,critical,convenient,nonprob,not_recom,not_recommend
10515,great_pret,improper,complete,3,critical,convenient,slightly_prob,recommended,recommend
10516,great_pret,improper,complete,3,critical,convenient,slightly_prob,priority,recommend
10517,great_pret,improper,complete,3,critical,convenient,slightly_prob,not_recom,not_recommend
10518,great_pret,improper,complete,3,critical,convenient,problematic,recommended,recommend
10519,great_pret,improper,complete,3,critical,convenient,problematic,priority,recommend
10520,great_pret,improper,complete,3,critical,convenient,problematic,not_recom,not_recommend
10521,great_pret,improper,complete,3,critical,inconv,nonprob,recommended,recommend
10522,great_pret,improper,complete,3,critical,inconv,nonprob,priority,recommend
10523,great_pret,improper,complete,3,critical,inconv,nonprob,not_recom,not_recommend
10524,great_pret,improper,complete,3,critical,inconv,slightly_prob,recommended,recommend
10525,great_pret,improper,complete,3,critical,inconv,slightly_prob,priority,recommend
10526,great_pret,improper,complete,3,critical,inconv,slightly_prob,not_recom,not_recommend
10527,great_pret,improper,complete,3,critical,inconv,problematic,recommended,recommend
10528,great_pret,improper,complete,3,critical,inconv,problematic,priority,recommend
10529,great_pret,improper,complete,3,critical,inconv,problematic,not_recom,not_recommend
10530,great_pret,improper,complete,more,convenient,convenient,nonprob,recommended,recommend
10531,great_pret,improper,complete,more,convenient,convenient,nonprob,priority,recommend
10532,great_pret,improper,complete,more,convenient,convenient,nonprob,not_recom,not_recommend
10533,great_pret,improper,complete,more,convenient,convenient,slightly_prob,recommended,recommend
10534,great_pret,improper,complete,more,convenient,convenient,slightly_prob,priority,recommend
10535,great_pret,improper,complete,more,convenient,convenient,slightly_prob,not_recom,not_recommend
10536,great_pret,improper,complete,more,convenient,convenient,problematic,recommended,recommend
10537,great_pret,improper,complete,more,convenient,convenient,problematic,priority,recommend
10538,great_pret,improper,complete,more,convenient,convenient,problematic,not_recom,not_recommend
10539,great_pret,improper,complete,more,convenient,inconv,nonprob,recommended,recommend
10540,great_pret,improper,complete,more,convenient,inconv,nonprob,priority,recommend
10541,great_pret,improper,complete,more,convenient,inconv,nonprob,not_recom,not_recommend
10542,great_pret,improper,complete,more,convenient,inconv,slightly_prob,recommended,recommend
10543,great_pret,improper,complete,more,convenient,inconv,slightly_prob,priority,recommend
10544,great_pret,improper,complete,more,convenient,inconv,slightly_prob,not_recom,not_recommend
10545,great_pret,improper,complete,more,convenient,inconv,problematic,recommended,recommend
10546,great_pret,improper,complete,more,convenient,inconv,problematic,priority,recommend
10547,great_pret,improper,complete,more,convenient,inconv,problematic,not_recom,not_recommend
10548,great_pret,improper,complete,more,less_conv,convenient,nonprob,recommended,recommend
10549,great_pret,improper,complete,more,less_conv,convenient,nonprob,priority,recommend
10550,great_pret,improper,complete,more,less_conv,convenient,nonprob,not_recom,not_recommend
10551,great_pret,improper,complete,more,less_conv,convenient,slightly_prob,recommended,recommend
10552,great_pret,improper,complete,more,less_conv,convenient,slightly_prob,priority,recommend
10553,great_pret,improper,complete,more,less_conv,convenient,slightly_prob,not_recom,not_recommend
10554,great_pret,improper,complete,more,less_conv,convenient,problematic,recommended,recommend
10555,great_pret,improper,complete,more,less_conv,convenient,problematic,priority,recommend
10556,great_pret,improper,complete,more,less_conv,convenient,problematic,not_recom,not_recommend
10557,great_pret,improper,complete,more,less_conv,inconv,nonprob,recommended,recommend
10558,great_pret,improper,complete,more,less_conv,inconv,nonprob,priority,recommend
10559,great_pret,improper,complete,more,less_conv,inconv,nonprob,not_recom,not_recommend
10560,great_pret,improper,complete,more,less_conv,inconv,slightly_prob,recommended,recommend
10561,great_pret,improper,complete,more,less_conv,inconv,slightly_prob,priority,recommend
10562,great_pret,improper,complete,more,less_conv,inconv,slightly_prob,not_recom,not_recommend
10563,great_pret,improper,complete,more,less_conv,inconv,problematic,recommended,recommend
10564,great_pret,improper,complete,more,less_conv,inconv,problematic,priority,recommend
10565,great_pret,improper,complete,more,less_conv,inconv,problematic,not_recom,not_recommend
10566,great_pret,improper,complete,more,critical,convenient,nonprob,recommended,recommend
10567,great_pret,improper,complete,more,critical,convenient,nonprob,priority,recommend
10568,great_pret,improper,complete,more,critical,convenient,nonprob,not_recom,not_recommend
10569,great_pret,improper,complete,more,critical,convenient,slightly_prob,recommended,recommend
10570,great_pret,improper,complete,more,critical,convenient,slightly_prob,priority,recommend
10571,great_pret,improper,complete,more,critical,convenient,slightly_prob,not_recom,not_recommend
10572,great_pret,improper,complete,more,critical,convenient,problematic,recommended,recommend
10573,great_pret,improper,complete,more,critical,convenient,problematic,priority,recommend
10574,great_pret,improper,complete,more,critical,convenient,problematic,not_recom,not_recommend
10575,great_pret,improper,complete,more,critical,inconv,nonprob,recommended,recommend
10576,great_pret,improper,complete,more,critical,inconv,nonprob,priority,recommend
10577,great_pret,improper,complete,more,critical,inconv,nonprob,not_recom,not_recommend
10578,great_pret,improper,complete,more,critical,inconv,slightly_prob,recommended,recommend
10579,great_pret,improper,complete,more,critical,inconv,slightly_prob,priority,recommend
10580,great_pret,improper,complete,more,critical,inconv,slightly_prob,not_recom,not_recommend
10581,great_pret,improper,complete,more,critical,inconv,problematic,recommended,recommend
10582,great_pret,improper,complete,more,critical,inconv,problematic,priority,recommend
10583,great_pret,improper,complete,more,critical,inconv,problematic,not_recom,not_recommend
10584,great_pret,improper,completed,1,convenient,convenient,nonprob,recommended,recommend
10585,great_pret,improper,completed,1,convenient,convenient,nonprob,priority,recommend
10586,great_pret,improper,completed,1,convenient,convenient,nonprob,not_recom,not_recommend
10587,great_pret,improper,completed,1,convenient,convenient,slightly_prob,recommended,recommend
10588,great_pret,improper,completed,1,convenient,convenient,slightly_prob,priority,recommend
10589,great_pret,improper,completed,1,convenient,convenient,slightly_prob,not_recom,not_recommend
10590,great_pret,improper,completed,1,convenient,convenient,problematic,recommended,recommend
10591,great_pret,improper,completed,1,convenient,convenient,problematic,priority,recommend
10592,great_pret,improper,completed,1,convenient,convenient,problematic,not_recom,not_recommend
10593,great_pret,improper,completed,1,convenient,inconv,nonprob,recommended,recommend
10594,great_pret,improper,completed,1,convenient,inconv,nonprob,priority,recommend
10595,great_pret,improper,completed,1,convenient,inconv,nonprob,not_recom,not_recommend
10596,great_pret,improper,completed,1,convenient,inconv,slightly_prob,recommended,recommend
10597,great_pret,improper,completed,1,convenient,inconv,slightly_prob,priority,recommend
10598,great_pret,improper,completed,1,convenient,inconv,slightly_prob,not_recom,not_recommend
10599,great_pret,improper,completed,1,convenient,inconv,problematic,recommended,recommend
10600,great_pret,improper,completed,1,convenient,inconv,problematic,priority,recommend
10601,great_pret,improper,completed,1,convenient,inconv,problematic,not_recom,not_recommend
10602,great_pret,improper,completed,1,less_conv,convenient,nonprob,recommended,recommend
10603,great_pret,improper,completed,1,less_conv,convenient,nonprob,priority,recommend
10604,great_pret,improper,completed,1,less_conv,convenient,nonprob,not_recom,not_recommend
10605,great_pret,improper,completed,1,less_conv,convenient,slightly_prob,recommended,recommend
10606,great_pret,improper,completed,1,less_conv,convenient,slightly_prob,priority,recommend
10607,great_pret,improper,completed,1,less_conv,convenient,slightly_prob,not_recom,not_recommend
10608,great_pret,improper,completed,1,less_conv,convenient,problematic,recommended,recommend
10609,great_pret,improper,completed,1,less_conv,convenient,problematic,priority,recommend
10610,great_pret,improper,completed,1,less_conv,convenient,problematic,not_recom,not_recommend
10611,great_pret,improper,completed,1,less_conv,inconv,nonprob,recommended,recommend
10612,great_pret,improper,completed,1,less_conv,inconv,nonprob,priority,recommend
10613,great_pret,improper,completed,1,less_conv,inconv,nonprob,not_recom,not_recommend
10614,great_pret,improper,completed,1,less_conv,inconv,slightly_prob,recommended,recommend
10615,great_pret,improper,completed,1,less_conv,inconv,slightly_prob,priority,recommend
10616,great_pret,improper,completed,1,less_conv,inconv,slightly_prob,not_recom,not_recommend
10617,great_pret,improper,completed,1,less_conv,inconv,problematic,recommended,recommend
10618,great_pret,improper,completed,1,less_conv,inconv,problematic,priority,recommend
10619,great_pret,improper,completed,1,less_conv,inconv,problematic,not_recom,not_recommend
10620,great_pret,improper,completed,1,critical,convenient,nonprob,recommended,recommend
10621,great_pret,improper,completed,1,critical,convenient,nonprob,priority,recommend
10622,great_pret,improper,completed,1,critical,convenient,nonprob,not_recom,not_recommend
10623,great_pret,improper,completed,1,critical,convenient,slightly_prob,recommended,recommend
10624,great_pret,improper,completed,1,critical,convenient,slightly_prob,priority,recommend
10625,great_pret,improper,completed,1,critical,convenient,slightly_prob,not_recom,not_recommend
10626,great_pret,improper,completed,1,critical,convenient,problematic,recommended,recommend
10627,great_pret,improper,completed,1,critical,convenient,problematic,priority,recommend
10628,great_pret,improper,completed,1,critical,convenient,problematic,not_recom,not_recommend
10629,great_pret,improper,completed,1,critical,inconv,nonprob,recommended,recommend
10630,great_pret,improper,completed,1,critical,inconv,nonprob,priority,recommend
10631,great_pret,improper,completed,1,critical,inconv,nonprob,not_recom,not_recommend
10632,great_pret,improper,completed,1,critical,inconv,slightly_prob,recommended,recommend
10633,great_pret,improper,completed,1,critical,inconv,slightly_prob,priority,recommend
10634,great_pret,improper,completed,1,critical,inconv,slightly_prob,not_recom,not_recommend
10635,great_pret,improper,completed,1,critical,inconv,problematic,recommended,recommend
10636,great_pret,improper,completed,1,critical,inconv,problematic,priority,recommend
10637,great_pret,improper,completed,1,critical,inconv,problematic,not_recom,not_recommend
10638,great_pret,improper,completed,2,convenient,convenient,nonprob,recommended,recommend
10639,great_pret,improper,completed,2,convenient,convenient,nonprob,priority,recommend
10640,great_pret,improper,completed,2,convenient,convenient,nonprob,not_recom,not_recommend
10641,great_pret,improper,completed,2,convenient,convenient,slightly_prob,recommended,recommend
10642,great_pret,improper,completed,2,convenient,convenient,slightly_prob,priority,recommend
10643,great_pret,improper,completed,2,convenient,convenient,slightly_prob,not_recom,not_recommend
10644,great_pret,improper,completed,2,convenient,convenient,problematic,recommended,recommend
10645,great_pret,improper,completed,2,convenient,convenient,problematic,priority,recommend
10646,great_pret,improper,completed,2,convenient,convenient,problematic,not_recom,not_recommend
10647,great_pret,improper,completed,2,convenient,inconv,nonprob,recommended,recommend
10648,great_pret,improper,completed,2,convenient,inconv,nonprob,priority,recommend
10649,great_pret,improper,completed,2,convenient,inconv,nonprob,not_recom,not_recommend
10650,great_pret,improper,completed,2,convenient,inconv,slightly_prob,recommended,recommend
10651,great_pret,improper,completed,2,convenient,inconv,slightly_prob,priority,recommend
10652,great_pret,improper,completed,2,convenient,inconv,slightly_prob,not_recom,not_recommend
10653,great_pret,improper,completed,2,convenient,inconv,problematic,recommended,recommend
10654,great_pret,improper,completed,2,convenient,inconv,problematic,priority,recommend
10655,great_pret,improper,completed,2,convenient,inconv,problematic,not_recom,not_recommend
10656,great_pret,improper,completed,2,less_conv,convenient,nonprob,recommended,recommend
10657,great_pret,improper,completed,2,less_conv,convenient,nonprob,priority,recommend
10658,great_pret,improper,completed,2,less_conv,convenient,nonprob,not_recom,not_recommend
10659,great_pret,improper,completed,2,less_conv,convenient,slightly_prob,recommended,recommend
10660,great_pret,improper,completed,2,less_conv,convenient,slightly_prob,priority,recommend
10661,great_pret,improper,completed,2,less_conv,convenient,slightly_prob,not_recom,not_recommend
10662,great_pret,improper,completed,2,less_conv,convenient,problematic,recommended,recommend
10663,great_pret,improper,completed,2,less_conv,convenient,problematic,priority,recommend
10664,great_pret,improper,completed,2,less_conv,convenient,problematic,not_recom,not_recommend
10665,great_pret,improper,completed,2,less_conv,inconv,nonprob,recommended,recommend
10666,great_pret,improper,completed,2,less_conv,inconv,nonprob,priority,recommend
10667,great_pret,improper,completed,2,less_conv,inconv,nonprob,not_recom,not_recommend
10668,great_pret,improper,completed,2,less_conv,inconv,slightly_prob,recommended,recommend
10669,great_pret,improper,completed,2,less_conv,inconv,slightly_prob,priority,recommend
10670,great_pret,improper,completed,2,less_conv,inconv,slightly_prob,not_recom,not_recommend
10671,great_pret,improper,completed,2,less_conv,inconv,problematic,recommended,recommend
10672,great_pret,improper,completed,2,less_conv,inconv,problematic,priority,recommend
10673,great_pret,improper,completed,2,less_conv,inconv,problematic,not_recom,not_recommend
10674,great_pret,improper,completed,2,critical,convenient,nonprob,recommended,recommend
10675,great_pret,improper,completed,2,critical,convenient,nonprob,priority,recommend
10676,great_pret,improper,completed,2,critical,convenient,nonprob,not_recom,not_recommend
10677,great_pret,improper,completed,2,critical,convenient,slightly_prob,recommended,recommend
10678,great_pret,improper,completed,2,critical,convenient,slightly_prob,priority,recommend
10679,great_pret,improper,completed,2,critical,convenient,slightly_prob,not_recom,not_recommend
10680,great_pret,improper,completed,2,critical,convenient,problematic,recommended,recommend
10681,great_pret,improper,completed,2,critical,convenient,problematic,priority,recommend
10682,great_pret,improper,completed,2,critical,convenient,problematic,not_recom,not_recommend
10683,great_pret,improper,completed,2,critical,inconv,nonprob,recommended,recommend
10684,great_pret,improper,completed,2,critical,inconv,nonprob,priority,recommend
10685,great_pret,improper,completed,2,critical,inconv,nonprob,not_recom,not_recommend
10686,great_pret,improper,completed,2,critical,inconv,slightly_prob,recommended,recommend
10687,great_pret,improper,completed,2,critical,inconv,slightly_prob,priority,recommend
10688,great_pret,improper,completed,2,critical,inconv,slightly_prob,not_recom,not_recommend
10689,great_pret,improper,completed,2,critical,inconv,problematic,recommended,recommend
10690,great_pret,improper,completed,2,critical,inconv,problematic,priority,recommend
10691,great_pret,improper,completed,2,critical,inconv,problematic,not_recom,not_recommend
10692,great_pret,improper,completed,3,convenient,convenient,nonprob,recommended,recommend
10693,great_pret,improper,completed,3,convenient,convenient,nonprob,priority,recommend
10694,great_pret,improper,completed,3,convenient,convenient,nonprob,not_recom,not_recommend
10695,great_pret,improper,completed,3,convenient,convenient,slightly_prob,recommended,recommend
10696,great_pret,improper,completed,3,convenient,convenient,slightly_prob,priority,recommend
10697,great_pret,improper,completed,3,convenient,convenient,slightly_prob,not_recom,not_recommend
10698,great_pret,improper,completed,3,convenient,convenient,problematic,recommended,recommend
10699,great_pret,improper,completed,3,convenient,convenient,problematic,priority,recommend
10700,great_pret,improper,completed,3,convenient,convenient,problematic,not_recom,not_recommend
10701,great_pret,improper,completed,3,convenient,inconv,nonprob,recommended,recommend
10702,great_pret,improper,completed,3,convenient,inconv,nonprob,priority,recommend
10703,great_pret,improper,completed,3,convenient,inconv,nonprob,not_recom,not_recommend
10704,great_pret,improper,completed,3,convenient,inconv,slightly_prob,recommended,recommend
10705,great_pret,improper,completed,3,convenient,inconv,slightly_prob,priority,recommend
10706,great_pret,improper,completed,3,convenient,inconv,slightly_prob,not_recom,not_recommend
10707,great_pret,improper,completed,3,convenient,inconv,problematic,recommended,recommend
10708,great_pret,improper,completed,3,convenient,inconv,problematic,priority,recommend
10709,great_pret,improper,completed,3,convenient,inconv,problematic,not_recom,not_recommend
10710,great_pret,improper,completed,3,less_conv,convenient,nonprob,recommended,recommend
10711,great_pret,improper,completed,3,less_conv,convenient,nonprob,priority,recommend
10712,great_pret,improper,completed,3,less_conv,convenient,nonprob,not_recom,not_recommend
10713,great_pret,improper,completed,3,less_conv,convenient,slightly_prob,recommended,recommend
10714,great_pret,improper,completed,3,less_conv,convenient,slightly_prob,priority,recommend
10715,great_pret,improper,completed,3,less_conv,convenient,slightly_prob,not_recom,not_recommend
10716,great_pret,improper,completed,3,less_conv,convenient,problematic,recommended,recommend
10717,great_pret,improper,completed,3,less_conv,convenient,problematic,priority,recommend
10718,great_pret,improper,completed,3,less_conv,convenient,problematic,not_recom,not_recommend
10719,great_pret,improper,completed,3,less_conv,inconv,nonprob,recommended,recommend
10720,great_pret,improper,completed,3,less_conv,inconv,nonprob,priority,recommend
10721,great_pret,improper,completed,3,less_conv,inconv,nonprob,not_recom,not_recommend
10722,great_pret,improper,completed,3,less_conv,inconv,slightly_prob,recommended,recommend
10723,great_pret,improper,completed,3,less_conv,inconv,slightly_prob,priority,recommend
10724,great_pret,improper,completed,3,less_conv,inconv,slightly_prob,not_recom,not_recommend
10725,great_pret,improper,completed,3,less_conv,inconv,problematic,recommended,recommend
10726,great_pret,improper,completed,3,less_conv,inconv,problematic,priority,recommend
10727,great_pret,improper,completed,3,less_conv,inconv,problematic,not_recom,not_recommend
10728,great_pret,improper,completed,3,critical,convenient,nonprob,recommended,recommend
10729,great_pret,improper,completed,3,critical,convenient,nonprob,priority,recommend
10730,great_pret,improper,completed,3,critical,convenient,nonprob,not_recom,not_recommend
10731,great_pret,improper,completed,3,critical,convenient,slightly_prob,recommended,recommend
10732,great_pret,improper,completed,3,critical,convenient,slightly_prob,priority,recommend
10733,great_pret,improper,completed,3,critical,convenient,slightly_prob,not_recom,not_recommend
10734,great_pret,improper,completed,3,critical,convenient,problematic,recommended,recommend
10735,great_pret,improper,completed,3,critical,convenient,problematic,priority,recommend
10736,great_pret,improper,completed,3,critical,convenient,problematic,not_recom,not_recommend
10737,great_pret,improper,completed,3,critical,inconv,nonprob,recommended,recommend
10738,great_pret,improper,completed,3,critical,inconv,nonprob,priority,recommend
10739,great_pret,improper,completed,3,critical,inconv,nonprob,not_recom,not_recommend
10740,great_pret,improper,completed,3,critical,inconv,slightly_prob,recommended,recommend
10741,great_pret,improper,completed,3,critical,inconv,slightly_prob,priority,recommend
10742,great_pret,improper,completed,3,critical,inconv,slightly_prob,not_recom,not_recommend
10743,great_pret,improper,completed,3,critical,inconv,problematic,recommended,recommend
10744,great_pret,improper,completed,3,critical,inconv,problematic,priority,recommend
10745,great_pret,improper,completed,3,critical,inconv,problematic,not_recom,not_recommend
10746,great_pret,improper,completed,more,convenient,convenient,nonprob,recommended,recommend
10747,great_pret,improper,completed,more,convenient,convenient,nonprob,priority,recommend
10748,great_pret,improper,completed,more,convenient,convenient,nonprob,not_recom,not_recommend
10749,great_pret,improper,completed,more,convenient,convenient,slightly_prob,recommended,recommend
10750,great_pret,improper,completed,more,convenient,convenient,slightly_prob,priority,recommend
10751,great_pret,improper,completed,more,convenient,convenient,slightly_prob,not_recom,not_recommend
10752,great_pret,improper,completed,more,convenient,convenient,problematic,recommended,recommend
10753,great_pret,improper,completed,more,convenient,convenient,problematic,priority,recommend
10754,great_pret,improper,completed,more,convenient,convenient,problematic,not_recom,not_recommend
10755,great_pret,improper,completed,more,convenient,inconv,nonprob,recommended,recommend
10756,great_pret,improper,completed,more,convenient,inconv,nonprob,priority,recommend
10757,great_pret,improper,completed,more,convenient,inconv,nonprob,not_recom,not_recommend
10758,great_pret,improper,completed,more,convenient,inconv,slightly_prob,recommended,recommend
10759,great_pret,improper,completed,more,convenient,inconv,slightly_prob,priority,recommend
10760,great_pret,improper,completed,more,convenient,inconv,slightly_prob,not_recom,not_recommend
10761,great_pret,improper,completed,more,convenient,inconv,problematic,recommended,recommend
10762,great_pret,improper,completed,more,convenient,inconv,problematic,priority,recommend
10763,great_pret,improper,completed,more,convenient,inconv,problematic,not_recom,not_recommend
10764,great_pret,improper,completed,more,less_conv,convenient,nonprob,recommended,recommend
10765,great_pret,improper,completed,more,less_conv,convenient,nonprob,priority,recommend
10766,great_pret,improper,completed,more,less_conv,convenient,nonprob,not_recom,not_recommend
10767,great_pret,improper,completed,more,less_conv,convenient,slightly_prob,recommended,recommend
10768,great_pret,improper,completed,more,less_conv,convenient,slightly_prob,priority,recommend
10769,great_pret,improper,completed,more,less_conv,convenient,slightly_prob,not_recom,not_recommend
10770,great_pret,improper,completed,more,less_conv,convenient,problematic,recommended,recommend
10771,great_pret,improper,completed,more,less_conv,convenient,problematic,priority,recommend
10772,great_pret,improper,completed,more,less_conv,convenient,problematic,not_recom,not_recommend
10773,great_pret,improper,completed,more,less_conv,inconv,nonprob,recommended,recommend
10774,great_pret,improper,completed,more,less_conv,inconv,nonprob,priority,recommend
10775,great_pret,improper,completed,more,less_conv,inconv,nonprob,not_recom,not_recommend
10776,great_pret,improper,completed,more,less_conv,inconv,slightly_prob,recommended,recommend
10777,great_pret,improper,completed,more,less_conv,inconv,slightly_prob,priority,recommend
10778,great_pret,improper,completed,more,less_conv,inconv,slightly_prob,not_recom,not_recommend
10779,great_pret,improper,completed,more,less_conv,inconv,problematic,recommended,recommend
10780,great_pret,improper,completed,more,less_conv,inconv,problematic,priority,recommend
10781,great_pret,improper,completed,more,less_conv,inconv,problematic,not_recom,not_recommend
10782,great_pret,improper,completed,more,critical,convenient,nonprob,recommended,recommend
10783,great_pret,improper,completed,more,critical,convenient,nonprob,priority,recommend
10784,great_pret,improper,completed,more,critical,convenient,nonprob,not_recom,not_recommend
