Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,sex,age,household_position,household_size,prev_residence_place,citizenship,country_birth,edu_level,economic_status,cur_eco_activity,Marital_status,occupation
52181,52181,52181,52181,52181,1,10,1131,112,1,1,1,2,111,132,1,5_4_9
52182,52182,52182,52182,52182,1,7,1131,112,1,1,1,3,111,131,1,2_1
52183,52183,52183,52183,52183,2,10,1122,125,1,1,1,2,111,132,2,5_4_9
52184,52184,52184,52184,52184,1,9,1210,111,1,1,1,3,111,131,1,5_4_9
52185,52185,52185,52185,52185,1,8,1122,125,1,1,1,5,111,131,2,2_1
52186,52186,52186,52186,52186,2,10,1122,114,1,1,1,3,111,136,2,5_4_9
52187,52187,52187,52187,52187,1,10,1122,126,1,1,1,5,112,122,2,2_1
52188,52188,52188,52188,52188,2,4,1110,125,1,1,1,2,112,131,1,5_4_9
52189,52189,52189,52189,52189,1,10,1122,114,1,1,1,5,111,135,2,2_1
52190,52190,52190,52190,52190,1,9,1122,114,1,1,1,4,111,131,2,5_4_9
52191,52191,52191,52191,52191,1,9,1110,112,1,1,1,2,111,136,1,2_1
52192,52192,52192,52192,52192,2,7,1122,114,1,1,1,3,111,138,2,5_4_9
52193,52193,52193,52193,52193,1,10,1140,113,1,1,1,2,111,138,3,5_4_9
52194,52194,52194,52194,52194,2,6,1132,113,1,1,1,3,111,122,1,5_4_9
52195,52195,52195,52195,52195,2,4,1110,114,1,1,1,2,112,131,1,5_4_9
52196,52196,52196,52196,52196,1,12,1121,112,1,1,1,5,111,135,2,2_1
52197,52197,52197,52197,52197,2,8,1210,111,1,1,1,3,111,122,1,5_4_9
52198,52198,52198,52198,52198,1,6,1210,111,1,1,1,3,111,131,1,5_4_9
52199,52199,52199,52199,52199,2,4,1110,126,1,1,1,2,112,132,1,5_4_9
52200,52200,52200,52200,52200,1,4,1110,114,1,1,1,2,111,131,1,5_4_9
52201,52201,52201,52201,52201,2,5,1210,111,1,1,1,3,112,131,1,5_4_9
52202,52202,52202,52202,52202,2,9,1122,125,1,1,1,3,111,122,2,2_1
52203,52203,52203,52203,52203,1,11,1122,113,1,1,1,2,112,122,2,2_1
52204,52204,52204,52204,52204,1,7,1121,113,1,1,1,3,112,122,2,2_1
52205,52205,52205,52205,52205,1,9,1210,111,1,1,1,3,111,131,1,5_4_9
52206,52206,52206,52206,52206,1,5,1210,111,1,1,1,5,112,131,1,2_1
52207,52207,52207,52207,52207,1,8,1122,125,1,1,1,5,111,135,2,2_1
52208,52208,52208,52208,52208,2,9,1122,113,1,1,1,4,111,138,2,5_4_9
52209,52209,52209,52209,52209,2,10,1140,113,1,1,1,3,111,135,3,5_4_9
52210,52210,52210,52210,52210,1,7,1210,111,1,1,1,3,111,134,1,2_1
52211,52211,52211,52211,52211,1,4,1110,113,1,1,1,2,112,139,1,5_4_9
52212,52212,52212,52212,52212,1,9,1131,112,1,1,1,3,111,131,1,2_1
52213,52213,52213,52213,52213,1,11,1122,113,1,1,1,3,111,131,2,5_4_9
52214,52214,52214,52214,52214,1,10,1122,114,1,1,1,3,111,135,2,5_4_9
52215,52215,52215,52215,52215,2,5,1210,111,1,1,1,3,112,131,1,5_4_9
52216,52216,52216,52216,52216,2,10,1122,114,1,1,1,2,111,132,2,5_4_9
52217,52217,52217,52217,52217,1,8,1122,113,1,1,1,3,111,139,2,2_1
52218,52218,52218,52218,52218,1,6,1122,113,1,1,1,1,111,122,2,5_4_9
52219,52219,52219,52219,52219,2,10,1122,114,1,1,1,2,111,135,2,5_4_9
52220,52220,52220,52220,52220,1,7,1122,114,1,1,1,2,111,131,2,2_1
52221,52221,52221,52221,52221,2,8,1122,125,1,1,1,4,111,137,2,5_4_9
52222,52222,52222,52222,52222,1,12,1121,112,1,1,1,4,111,136,2,2_1
52223,52223,52223,52223,52223,2,10,1122,114,1,1,1,5,111,138,2,2_1
52224,52224,52224,52224,52224,2,4,1110,125,1,1,1,3,111,132,1,2_1
52225,52225,52225,52225,52225,1,6,1122,113,1,1,1,5,111,136,2,2_1
52226,52226,52226,52226,52226,1,11,1121,112,1,1,1,1,112,135,2,2_1
52227,52227,52227,52227,52227,2,11,1122,114,1,1,1,2,112,132,2,5_4_9
52228,52228,52228,52228,52228,2,4,1110,113,1,1,1,2,111,132,1,5_4_9
52229,52229,52229,52229,52229,1,9,1122,114,1,1,1,2,111,124,2,2_1
52230,52230,52230,52230,52230,1,4,1110,114,1,1,1,2,111,122,1,2_1
52231,52231,52231,52231,52231,2,10,1122,113,1,1,1,3,111,135,2,2_1
52232,52232,52232,52232,52232,2,11,1131,112,1,1,1,3,112,139,1,2_1
52233,52233,52233,52233,52233,2,6,1132,113,1,1,1,3,111,131,1,5_4_9
52234,52234,52234,52234,52234,1,14,1122,113,1,1,1,1,112,122,2,2_1
52235,52235,52235,52235,52235,1,9,1122,114,1,1,1,5,111,135,2,2_1
52236,52236,52236,52236,52236,2,10,1122,113,1,1,1,1,111,135,2,5_4_9
52237,52237,52237,52237,52237,1,12,1121,112,1,1,1,5,111,137,2,2_1
52238,52238,52238,52238,52238,1,8,1110,113,1,1,1,4,111,135,1,2_1
52239,52239,52239,52239,52239,1,10,1122,113,1,1,1,3,111,122,2,2_1
52240,52240,52240,52240,52240,1,11,1121,112,1,1,1,1,111,122,2,2_1
52241,52241,52241,52241,52241,2,7,1122,114,1,1,1,1,111,135,2,5_4_9
52242,52242,52242,52242,52242,2,6,1121,112,1,1,1,3,111,138,2,2_1
52243,52243,52243,52243,52243,2,7,1121,112,1,1,1,2,111,138,2,5_4_9
52244,52244,52244,52244,52244,1,7,1121,112,1,1,1,3,111,131,2,2_1
52245,52245,52245,52245,52245,2,5,1131,112,1,1,1,3,111,131,1,5_4_9
52246,52246,52246,52246,52246,2,5,1110,114,1,1,1,2,111,138,1,5_4_9
52247,52247,52247,52247,52247,2,8,1140,112,1,1,1,3,111,138,1,5_4_9
52248,52248,52248,52248,52248,2,11,1122,113,1,1,1,5,111,137,2,2_1
52249,52249,52249,52249,52249,1,8,1132,114,1,1,1,1,112,131,1,2_1
52250,52250,52250,52250,52250,2,9,1122,114,1,1,1,5,111,138,2,2_1
52251,52251,52251,52251,52251,1,12,1131,112,1,1,1,3,111,131,3,2_1
52252,52252,52252,52252,52252,1,11,1121,112,1,1,1,5,112,131,2,2_1
52253,52253,52253,52253,52253,2,4,1110,113,1,1,1,2,111,131,1,5_4_9
52254,52254,52254,52254,52254,1,5,1110,113,1,1,1,0,111,134,1,5_4_9
52255,52255,52255,52255,52255,1,4,1110,114,1,1,1,2,112,131,1,5_4_9
52256,52256,52256,52256,52256,1,12,1121,112,1,1,1,1,111,136,2,5_4_9
52257,52257,52257,52257,52257,2,5,1131,112,1,1,1,3,111,139,1,5_4_9
52258,52258,52258,52258,52258,1,9,1131,112,1,1,1,5,111,135,1,2_1
52259,52259,52259,52259,52259,2,10,1122,114,1,1,1,3,111,138,2,5_4_9
52260,52260,52260,52260,52260,2,11,1121,112,1,1,1,2,111,138,2,5_4_9
52261,52261,52261,52261,52261,2,7,1122,114,1,1,1,3,111,131,2,5_4_9
52262,52262,52262,52262,52262,2,5,1131,112,1,1,1,5,111,137,1,2_1
52263,52263,52263,52263,52263,1,7,1131,112,1,1,1,3,111,135,1,5_4_9
52264,52264,52264,52264,52264,1,7,1210,111,1,1,1,5,111,133,1,2_1
52265,52265,52265,52265,52265,1,10,1122,114,1,1,1,2,111,133,2,5_4_9
52266,52266,52266,52266,52266,1,12,1122,113,1,1,1,2,111,133,2,5_4_9
52267,52267,52267,52267,52267,1,9,1122,125,1,1,1,5,111,137,2,2_1
52268,52268,52268,52268,52268,1,11,1122,114,1,1,1,3,111,136,2,5_4_9
52269,52269,52269,52269,52269,1,13,1121,112,1,1,1,3,112,135,2,2_1
52270,52270,52270,52270,52270,2,5,1122,113,1,1,1,2,111,135,2,5_4_9
52271,52271,52271,52271,52271,2,5,1110,113,1,1,1,2,111,131,1,5_4_9
52272,52272,52272,52272,52272,1,13,1121,112,1,1,1,5,111,136,2,2_1
52273,52273,52273,52273,52273,1,7,1121,112,1,1,1,2,111,131,2,5_4_9
52274,52274,52274,52274,52274,2,11,1210,111,1,1,1,0,111,135,3,5_4_9
52275,52275,52275,52275,52275,1,4,1110,126,1,1,1,1,111,122,1,5_4_9
52276,52276,52276,52276,52276,1,10,1210,111,1,1,1,5,111,136,1,2_1
52277,52277,52277,52277,52277,2,4,1110,114,1,1,1,2,112,131,1,5_4_9
52278,52278,52278,52278,52278,1,11,1121,112,1,1,1,4,111,122,2,2_1
52279,52279,52279,52279,52279,1,9,1122,126,1,1,1,5,111,135,2,2_1
52280,52280,52280,52280,52280,2,4,1131,112,1,1,1,2,111,135,1,5_4_9
52281,52281,52281,52281,52281,2,8,1122,113,1,1,1,5,111,135,2,5_4_9
52282,52282,52282,52282,52282,1,10,1122,113,1,1,1,4,111,131,2,2_1
52283,52283,52283,52283,52283,1,11,1121,112,1,1,1,3,111,136,2,5_4_9
52284,52284,52284,52284,52284,2,6,1122,113,1,1,1,3,111,138,2,5_4_9
52285,52285,52285,52285,52285,2,7,1140,114,1,1,1,2,111,138,1,5_4_9
52286,52286,52286,52286,52286,2,10,1131,112,1,1,1,5,111,135,3,2_1
52287,52287,52287,52287,52287,1,11,1122,114,1,1,1,3,111,122,2,5_4_9
52288,52288,52288,52288,52288,1,12,1121,112,1,1,1,3,112,122,2,2_1
52289,52289,52289,52289,52289,1,6,1131,112,1,1,1,3,111,124,1,2_1
52290,52290,52290,52290,52290,1,5,1110,114,1,1,1,2,111,135,1,5_4_9
52291,52291,52291,52291,52291,1,10,1122,125,1,1,1,4,111,137,2,2_1
52292,52292,52292,52292,52292,1,4,1110,114,1,1,1,2,111,135,1,5_4_9
52293,52293,52293,52293,52293,2,8,1122,114,1,1,1,5,111,133,2,5_4_9
52294,52294,52294,52294,52294,1,9,1122,114,1,1,1,3,112,132,2,2_1
52295,52295,52295,52295,52295,1,5,1110,113,1,1,1,3,111,131,1,5_4_9
52296,52296,52296,52296,52296,2,11,1122,125,1,1,1,2,112,122,2,2_1
52297,52297,52297,52297,52297,1,9,1122,125,1,1,1,2,111,131,2,5_4_9
52298,52298,52298,52298,52298,2,6,1131,112,1,1,1,5,111,138,1,2_1
52299,52299,52299,52299,52299,1,11,1122,125,1,1,1,3,111,135,2,2_1
52300,52300,52300,52300,52300,2,13,1210,111,1,1,1,5,111,139,1,2_1
52301,52301,52301,52301,52301,1,7,1132,113,1,1,1,3,111,131,1,2_1
52302,52302,52302,52302,52302,1,5,1110,125,1,1,1,2,111,136,1,5_4_9
52303,52303,52303,52303,52303,1,12,1121,112,1,1,1,5,111,135,2,2_1
52304,52304,52304,52304,52304,2,8,1210,111,1,1,1,5,111,135,1,5_4_9
52305,52305,52305,52305,52305,1,8,1122,113,1,1,1,5,111,134,2,2_1
52306,52306,52306,52306,52306,2,8,1131,112,1,1,1,5,111,138,1,2_1
52307,52307,52307,52307,52307,2,5,1210,111,1,1,1,4,112,131,1,5_4_9
52308,52308,52308,52308,52308,2,10,1122,114,1,1,1,2,111,138,2,5_4_9
52309,52309,52309,52309,52309,2,11,1121,112,1,1,1,1,111,122,2,5_4_9
52310,52310,52310,52310,52310,2,6,1131,112,1,1,1,5,111,136,1,2_1
52311,52311,52311,52311,52311,2,7,1122,114,1,1,1,3,111,131,2,5_4_9
52312,52312,52312,52312,52312,1,9,1122,113,1,1,1,3,111,131,2,5_4_9
52313,52313,52313,52313,52313,1,10,1122,114,1,1,1,3,111,131,2,5_4_9
52314,52314,52314,52314,52314,2,7,1131,112,1,1,1,2,111,137,1,5_4_9
52315,52315,52315,52315,52315,2,9,1121,112,1,1,1,2,111,135,2,5_4_9
52316,52316,52316,52316,52316,1,6,1122,113,1,1,1,2,111,122,2,2_1
52317,52317,52317,52317,52317,2,11,1210,111,1,1,1,2,111,138,3,5_4_9
52318,52318,52318,52318,52318,2,4,1110,125,1,1,1,2,111,131,1,5_4_9
52319,52319,52319,52319,52319,2,5,1110,114,1,1,1,2,112,131,1,5_4_9
52320,52320,52320,52320,52320,2,6,1121,112,1,1,1,3,111,131,2,5_4_9
52321,52321,52321,52321,52321,2,8,1122,114,1,1,1,5,111,137,2,2_1
52322,52322,52322,52322,52322,1,8,1122,113,1,1,1,4,112,122,2,2_1
52323,52323,52323,52323,52323,2,8,1122,113,1,1,1,3,112,122,2,2_1
52324,52324,52324,52324,52324,1,4,1110,126,1,1,1,2,111,135,1,5_4_9
52325,52325,52325,52325,52325,2,4,1110,114,1,1,1,2,112,132,1,5_4_9
52326,52326,52326,52326,52326,2,9,1122,113,1,1,1,5,111,138,2,2_1
52327,52327,52327,52327,52327,2,5,1131,112,1,1,1,5,111,138,1,2_1
52328,52328,52328,52328,52328,2,5,1110,125,1,1,1,5,111,137,1,2_1
52329,52329,52329,52329,52329,1,11,1121,112,1,1,1,5,112,138,2,2_1
52330,52330,52330,52330,52330,1,4,1110,125,1,1,1,2,112,122,1,5_4_9
52331,52331,52331,52331,52331,1,11,1122,114,1,1,1,3,111,135,2,2_1
52332,52332,52332,52332,52332,1,7,1122,114,1,1,1,5,111,131,2,5_4_9
52333,52333,52333,52333,52333,1,10,1122,114,1,1,1,5,111,122,2,2_1
52334,52334,52334,52334,52334,2,6,1121,112,1,1,1,3,111,135,2,5_4_9
52335,52335,52335,52335,52335,1,11,1121,112,1,1,1,5,111,136,2,2_1
52336,52336,52336,52336,52336,2,4,1110,113,1,1,1,2,111,131,1,5_4_9
52337,52337,52337,52337,52337,1,6,1110,112,1,1,1,2,112,132,1,2_1
52338,52338,52338,52338,52338,1,8,1122,114,1,1,1,5,111,137,2,2_1
52339,52339,52339,52339,52339,2,10,1131,112,1,1,1,2,111,122,3,5_4_9
52340,52340,52340,52340,52340,1,10,1122,114,1,1,1,3,111,122,2,2_1
52341,52341,52341,52341,52341,2,10,1122,113,1,1,1,2,111,132,2,5_4_9
52342,52342,52342,52342,52342,2,5,1131,112,1,1,1,3,111,131,1,5_4_9
52343,52343,52343,52343,52343,2,9,1121,112,1,1,1,3,111,134,2,5_4_9
52344,52344,52344,52344,52344,2,6,1122,113,1,1,1,5,111,137,2,2_1
52345,52345,52345,52345,52345,1,9,1122,125,1,1,1,3,111,131,2,5_4_9
52346,52346,52346,52346,52346,2,10,1121,112,1,1,1,2,111,135,2,5_4_9
52347,52347,52347,52347,52347,1,8,1131,112,1,1,1,5,111,133,1,2_1
52348,52348,52348,52348,52348,2,5,1210,111,1,1,1,5,112,137,1,2_1
52349,52349,52349,52349,52349,2,8,1122,114,1,1,1,5,111,137,2,2_1
52350,52350,52350,52350,52350,1,12,1121,112,1,1,1,3,112,139,2,5_4_9
52351,52351,52351,52351,52351,2,9,1131,112,1,1,1,1,112,132,1,2_1
52352,52352,52352,52352,52352,2,5,1210,111,1,1,1,5,111,133,1,5_4_9
52353,52353,52353,52353,52353,2,10,1121,112,1,1,1,2,111,135,2,5_4_9
52354,52354,52354,52354,52354,1,8,1210,111,1,1,1,3,111,137,1,2_1
52355,52355,52355,52355,52355,2,6,1110,113,1,1,1,3,111,135,1,5_4_9
52356,52356,52356,52356,52356,2,4,1110,125,1,1,1,2,112,131,1,5_4_9
52357,52357,52357,52357,52357,2,10,1122,125,1,1,1,5,112,138,2,2_1
52358,52358,52358,52358,52358,1,5,1110,114,1,1,1,3,111,124,1,5_4_9
52359,52359,52359,52359,52359,1,10,1131,112,1,1,1,3,111,136,3,2_1
52360,52360,52360,52360,52360,2,6,1210,111,1,1,1,3,111,122,3,5_4_9
52361,52361,52361,52361,52361,2,6,1122,113,1,1,1,5,111,139,2,5_4_9
52362,52362,52362,52362,52362,1,11,1121,112,1,1,1,3,111,135,2,2_1
52363,52363,52363,52363,52363,2,10,1210,111,1,1,1,2,111,135,3,5_4_9
52364,52364,52364,52364,52364,2,10,1122,114,1,1,1,3,111,138,2,5_4_9
52365,52365,52365,52365,52365,2,7,1210,111,1,1,1,5,111,138,1,2_1
52366,52366,52366,52366,52366,1,9,1122,125,1,1,1,3,111,138,2,5_4_9
52367,52367,52367,52367,52367,2,8,1122,126,1,1,1,3,111,138,2,5_4_9
52368,52368,52368,52368,52368,2,10,1122,126,1,1,1,2,111,131,2,5_4_9
52369,52369,52369,52369,52369,2,8,1140,113,1,1,1,3,111,139,3,5_4_9
52370,52370,52370,52370,52370,2,5,1131,112,1,1,1,5,111,137,1,2_1
52371,52371,52371,52371,52371,2,12,1121,112,1,1,1,3,111,137,2,5_4_9
52372,52372,52372,52372,52372,1,6,1122,113,1,1,1,2,111,131,2,5_4_9
52373,52373,52373,52373,52373,2,9,1132,114,1,1,1,5,112,135,1,2_1
52374,52374,52374,52374,52374,2,4,1110,114,1,1,1,3,112,131,1,5_4_9
52375,52375,52375,52375,52375,2,8,1210,112,1,1,1,3,111,134,1,2_1
52376,52376,52376,52376,52376,2,6,1122,125,1,1,1,4,111,138,2,5_4_9
52377,52377,52377,52377,52377,2,9,1210,111,1,1,1,5,111,134,1,2_1
52378,52378,52378,52378,52378,2,10,1122,114,1,1,1,3,111,135,2,5_4_9
52379,52379,52379,52379,52379,1,8,1210,111,1,1,1,3,111,131,1,5_4_9
52380,52380,52380,52380,52380,1,6,1131,112,1,1,1,4,111,122,1,5_4_9
52381,52381,52381,52381,52381,1,12,1121,112,1,1,1,5,111,136,2,2_1
52382,52382,52382,52382,52382,1,11,1122,113,1,1,1,5,111,137,2,2_1
52383,52383,52383,52383,52383,2,12,1210,111,1,1,1,2,111,131,3,5_4_9
52384,52384,52384,52384,52384,2,7,1122,113,1,1,1,3,111,131,2,5_4_9
52385,52385,52385,52385,52385,2,8,1131,112,1,1,1,5,111,137,1,2_1
52386,52386,52386,52386,52386,1,9,1210,111,1,1,1,2,111,131,3,5_4_9
52387,52387,52387,52387,52387,2,6,1131,112,1,1,1,5,111,139,1,2_1
52388,52388,52388,52388,52388,1,9,1121,112,1,1,1,3,111,137,2,2_1
52389,52389,52389,52389,52389,1,7,1121,112,1,1,1,5,111,138,2,2_1
52390,52390,52390,52390,52390,2,7,1121,112,1,1,1,3,111,122,2,5_4_9
52391,52391,52391,52391,52391,2,7,1132,114,1,1,1,5,111,139,1,2_1
52392,52392,52392,52392,52392,1,11,1121,112,1,1,1,4,111,122,2,2_1
52393,52393,52393,52393,52393,1,8,1122,125,1,1,1,3,111,122,2,5_4_9
52394,52394,52394,52394,52394,2,9,1122,125,1,1,1,1,111,135,2,5_4_9
52395,52395,52395,52395,52395,1,4,1110,114,1,1,1,2,112,133,1,5_4_9
52396,52396,52396,52396,52396,2,11,1140,112,1,1,1,0,111,135,3,5_4_9
52397,52397,52397,52397,52397,2,4,1110,112,1,1,1,2,112,132,1,5_4_9
52398,52398,52398,52398,52398,1,8,1131,112,1,1,1,5,111,122,1,2_1
52399,52399,52399,52399,52399,2,8,1210,111,1,1,1,3,111,139,1,5_4_9
52400,52400,52400,52400,52400,2,7,1210,111,1,1,1,3,111,133,1,5_4_9
52401,52401,52401,52401,52401,2,8,1122,113,1,1,1,2,111,137,2,5_4_9
52402,52402,52402,52402,52402,1,12,1121,112,1,1,1,5,111,136,2,2_1
52403,52403,52403,52403,52403,1,9,1122,114,1,1,1,3,111,136,2,5_4_9
52404,52404,52404,52404,52404,1,6,1210,111,1,1,1,1,111,124,1,5_4_9
52405,52405,52405,52405,52405,2,8,1122,114,1,1,1,5,111,138,2,5_4_9
52406,52406,52406,52406,52406,1,10,1122,114,1,1,1,5,112,138,2,2_1
52407,52407,52407,52407,52407,1,6,1210,111,1,1,1,5,111,137,1,2_1
52408,52408,52408,52408,52408,2,6,1210,111,1,1,1,3,112,139,1,5_4_9
52409,52409,52409,52409,52409,2,7,1122,113,1,1,1,2,111,131,2,5_4_9
52410,52410,52410,52410,52410,1,8,1121,112,1,1,1,5,111,135,2,5_4_9
52411,52411,52411,52411,52411,1,9,1122,114,1,1,1,3,111,131,2,5_4_9
52412,52412,52412,52412,52412,2,7,1131,112,1,1,1,5,111,137,1,2_1
52413,52413,52413,52413,52413,2,10,1131,112,1,1,1,5,111,138,1,2_1
52414,52414,52414,52414,52414,2,5,1131,112,1,1,1,1,111,131,1,5_4_9
52415,52415,52415,52415,52415,1,8,1122,113,1,1,1,5,111,135,2,2_1
52416,52416,52416,52416,52416,2,8,1121,112,1,1,1,5,111,135,2,5_4_9
52417,52417,52417,52417,52417,1,9,1122,126,1,1,1,2,111,122,2,5_4_9
52418,52418,52418,52418,52418,2,9,1122,114,1,1,1,2,111,132,2,5_4_9
52419,52419,52419,52419,52419,2,10,1210,111,1,1,1,3,111,138,3,5_4_9
52420,52420,52420,52420,52420,2,11,1121,112,1,1,1,3,111,138,2,5_4_9
52421,52421,52421,52421,52421,1,11,1121,112,1,1,1,3,111,122,2,2_1
52422,52422,52422,52422,52422,1,5,1110,113,1,1,1,3,111,124,1,2_1
52423,52423,52423,52423,52423,1,5,1110,113,1,1,1,3,111,131,1,2_1
52424,52424,52424,52424,52424,2,10,1121,112,1,1,1,5,111,131,2,2_1
52425,52425,52425,52425,52425,2,7,1210,111,1,1,1,5,111,135,1,2_1
52426,52426,52426,52426,52426,2,8,1140,113,1,1,1,2,111,135,3,5_4_9
52427,52427,52427,52427,52427,2,6,1131,112,1,1,1,3,111,131,1,2_1
52428,52428,52428,52428,52428,2,9,1122,114,1,1,1,5,111,139,2,2_1
52429,52429,52429,52429,52429,2,8,1210,111,1,1,1,2,111,133,1,5_4_9
52430,52430,52430,52430,52430,1,11,1122,114,1,1,1,5,111,136,2,2_1
52431,52431,52431,52431,52431,1,9,1122,113,1,1,1,5,111,131,2,2_1
52432,52432,52432,52432,52432,2,11,1121,112,1,1,1,5,112,135,2,2_1
52433,52433,52433,52433,52433,1,9,1122,125,1,1,1,3,111,131,2,5_4_9
52434,52434,52434,52434,52434,1,7,1131,112,1,1,1,5,111,135,1,2_1
52435,52435,52435,52435,52435,1,10,1122,114,1,1,1,3,111,124,2,2_1
52436,52436,52436,52436,52436,2,6,1131,112,1,1,1,3,111,131,1,5_4_9
52437,52437,52437,52437,52437,2,9,1122,114,1,1,1,5,111,138,2,2_1
52438,52438,52438,52438,52438,1,7,1122,114,1,1,1,3,111,131,2,5_4_9
52439,52439,52439,52439,52439,1,7,1121,112,1,1,1,3,111,135,2,2_1
52440,52440,52440,52440,52440,2,10,1122,114,1,1,1,5,111,138,2,2_1
52441,52441,52441,52441,52441,1,7,1110,112,1,1,1,5,111,122,1,5_4_9
52442,52442,52442,52442,52442,1,9,1131,112,1,1,1,4,111,124,3,2_1
52443,52443,52443,52443,52443,2,5,1131,112,1,1,1,1,111,135,1,5_4_9
52444,52444,52444,52444,52444,1,11,1122,114,1,1,1,2,111,133,2,2_1
52445,52445,52445,52445,52445,1,11,1122,126,1,1,1,3,112,131,2,2_1
52446,52446,52446,52446,52446,1,10,1122,113,1,1,1,3,111,132,2,2_1
52447,52447,52447,52447,52447,2,8,1132,113,1,1,1,2,111,122,1,5_4_9
52448,52448,52448,52448,52448,2,7,1131,112,1,1,1,5,112,135,1,2_1
52449,52449,52449,52449,52449,1,6,1121,112,1,1,1,1,111,135,2,5_4_9
52450,52450,52450,52450,52450,1,7,1122,113,1,1,1,5,111,122,2,2_1
52451,52451,52451,52451,52451,2,10,1122,113,1,1,1,3,111,136,2,5_4_9
52452,52452,52452,52452,52452,2,5,1210,111,1,1,1,3,112,131,1,5_4_9
52453,52453,52453,52453,52453,2,4,1110,125,1,1,1,2,112,131,1,5_4_9
52454,52454,52454,52454,52454,2,9,1122,114,1,1,1,2,111,122,2,5_4_9
52455,52455,52455,52455,52455,2,4,1110,125,1,1,1,3,112,131,1,5_4_9
52456,52456,52456,52456,52456,2,10,1122,113,1,1,1,3,111,138,2,5_4_9
52457,52457,52457,52457,52457,1,8,1122,114,1,1,1,5,111,122,2,2_1
52458,52458,52458,52458,52458,1,5,1110,114,1,1,1,3,111,131,1,5_4_9
52459,52459,52459,52459,52459,2,8,1122,114,1,1,1,5,111,135,2,2_1
52460,52460,52460,52460,52460,1,4,1110,112,1,1,1,1,112,132,1,5_4_9
52461,52461,52461,52461,52461,1,9,1122,113,1,1,1,3,111,139,2,5_4_9
52462,52462,52462,52462,52462,2,8,1140,113,1,1,1,2,111,137,3,5_4_9
52463,52463,52463,52463,52463,2,10,1122,125,1,1,1,5,111,137,2,2_1
52464,52464,52464,52464,52464,1,8,1122,114,1,1,1,4,111,122,2,2_1
52465,52465,52465,52465,52465,2,10,1122,113,1,1,1,3,111,122,2,5_4_9
52466,52466,52466,52466,52466,2,7,1121,112,1,1,1,3,111,131,2,5_4_9
52467,52467,52467,52467,52467,1,11,1210,111,1,1,1,5,111,136,2,2_1
52468,52468,52468,52468,52468,2,11,1121,112,1,1,1,2,111,131,2,5_4_9
52469,52469,52469,52469,52469,1,6,1210,126,1,1,1,3,111,138,1,5_4_9
52470,52470,52470,52470,52470,1,8,1122,114,1,1,1,2,111,122,2,5_4_9
52471,52471,52471,52471,52471,2,5,1210,111,1,1,1,3,112,135,1,5_4_9
52472,52472,52472,52472,52472,1,9,1122,125,1,1,1,3,111,131,2,5_4_9
52473,52473,52473,52473,52473,1,8,1122,114,1,1,1,4,111,124,2,2_1
52474,52474,52474,52474,52474,2,4,1110,114,1,1,1,2,111,131,1,5_4_9
52475,52475,52475,52475,52475,1,10,1122,113,1,1,1,3,111,122,2,2_1
52476,52476,52476,52476,52476,2,9,1210,111,1,1,1,3,111,136,1,5_4_9
52477,52477,52477,52477,52477,1,8,1131,112,1,1,1,5,111,139,1,2_1
52478,52478,52478,52478,52478,1,7,1122,114,1,1,1,3,112,122,2,2_1
52479,52479,52479,52479,52479,2,7,1122,114,1,1,1,3,111,138,2,5_4_9
52480,52480,52480,52480,52480,2,10,1122,114,1,1,1,3,111,138,2,5_4_9
52481,52481,52481,52481,52481,1,12,1121,112,1,1,1,3,111,139,2,5_4_9
52482,52482,52482,52482,52482,1,10,1122,114,1,1,1,5,111,122,2,2_1
52483,52483,52483,52483,52483,1,8,1122,126,1,1,1,1,111,122,2,5_4_9
52484,52484,52484,52484,52484,1,10,1121,112,1,1,1,5,111,137,2,2_1
52485,52485,52485,52485,52485,2,7,1121,112,1,1,1,3,111,138,2,5_4_9
52486,52486,52486,52486,52486,2,4,1110,113,1,1,1,0,111,131,1,5_4_9
52487,52487,52487,52487,52487,1,8,1110,113,1,1,1,1,111,122,1,5_4_9
52488,52488,52488,52488,52488,2,9,1122,113,1,1,1,3,112,138,2,5_4_9
52489,52489,52489,52489,52489,2,10,1121,112,1,1,1,2,111,136,2,5_4_9
52490,52490,52490,52490,52490,1,12,1122,113,1,1,1,3,112,124,2,2_1
52491,52491,52491,52491,52491,1,10,1121,112,1,1,1,3,111,135,2,2_1
52492,52492,52492,52492,52492,2,8,1122,114,1,1,1,5,111,138,2,5_4_9
52493,52493,52493,52493,52493,2,6,1122,113,1,1,1,4,111,138,2,2_1
52494,52494,52494,52494,52494,1,10,1122,125,1,1,1,3,111,122,2,5_4_9
52495,52495,52495,52495,52495,2,5,1110,114,1,1,1,3,111,139,1,5_4_9
52496,52496,52496,52496,52496,2,10,1122,114,1,1,1,5,111,138,2,2_1
52497,52497,52497,52497,52497,2,12,1121,112,1,1,1,5,111,137,2,2_1
52498,52498,52498,52498,52498,2,7,1122,114,1,1,1,3,111,137,2,2_1
52499,52499,52499,52499,52499,2,9,1140,113,1,1,1,5,111,137,3,2_1
52500,52500,52500,52500,52500,2,9,1122,125,1,1,1,5,111,137,2,2_1
52501,52501,52501,52501,52501,2,11,1210,111,1,1,1,5,111,138,1,2_1
52502,52502,52502,52502,52502,1,12,1132,113,1,1,1,3,111,122,3,5_4_9
