Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,parents,has_nurs,form,children,housing,finance,social,health,class
9139,9139,9139,9139,9139,9139,great_pret,proper,incomplete,2,convenient,inconv,slightly_prob,priority,recommend
9140,9140,9140,9140,9140,9140,great_pret,proper,incomplete,2,convenient,inconv,slightly_prob,not_recom,not_recommend
9141,9141,9141,9141,9141,9141,great_pret,proper,incomplete,2,convenient,inconv,problematic,recommended,recommend
9142,9142,9142,9142,9142,9142,great_pret,proper,incomplete,2,convenient,inconv,problematic,priority,recommend
9143,9143,9143,9143,9143,9143,great_pret,proper,incomplete,2,convenient,inconv,problematic,not_recom,not_recommend
9144,9144,9144,9144,9144,9144,great_pret,proper,incomplete,2,less_conv,convenient,nonprob,recommended,recommend
9145,9145,9145,9145,9145,9145,great_pret,proper,incomplete,2,less_conv,convenient,nonprob,priority,recommend
9146,9146,9146,9146,9146,9146,great_pret,proper,incomplete,2,less_conv,convenient,nonprob,not_recom,not_recommend
9147,9147,9147,9147,9147,9147,great_pret,proper,incomplete,2,less_conv,convenient,slightly_prob,recommended,recommend
9148,9148,9148,9148,9148,9148,great_pret,proper,incomplete,2,less_conv,convenient,slightly_prob,priority,recommend
9149,9149,9149,9149,9149,9149,great_pret,proper,incomplete,2,less_conv,convenient,slightly_prob,not_recom,not_recommend
9150,9150,9150,9150,9150,9150,great_pret,proper,incomplete,2,less_conv,convenient,problematic,recommended,recommend
9151,9151,9151,9151,9151,9151,great_pret,proper,incomplete,2,less_conv,convenient,problematic,priority,recommend
9152,9152,9152,9152,9152,9152,great_pret,proper,incomplete,2,less_conv,convenient,problematic,not_recom,not_recommend
9153,9153,9153,9153,9153,9153,great_pret,proper,incomplete,2,less_conv,inconv,nonprob,recommended,recommend
9154,9154,9154,9154,9154,9154,great_pret,proper,incomplete,2,less_conv,inconv,nonprob,priority,recommend
9155,9155,9155,9155,9155,9155,great_pret,proper,incomplete,2,less_conv,inconv,nonprob,not_recom,not_recommend
9156,9156,9156,9156,9156,9156,great_pret,proper,incomplete,2,less_conv,inconv,slightly_prob,recommended,recommend
9157,9157,9157,9157,9157,9157,great_pret,proper,incomplete,2,less_conv,inconv,slightly_prob,priority,recommend
9158,9158,9158,9158,9158,9158,great_pret,proper,incomplete,2,less_conv,inconv,slightly_prob,not_recom,not_recommend
9159,9159,9159,9159,9159,9159,great_pret,proper,incomplete,2,less_conv,inconv,problematic,recommended,recommend
9160,9160,9160,9160,9160,9160,great_pret,proper,incomplete,2,less_conv,inconv,problematic,priority,recommend
9161,9161,9161,9161,9161,9161,great_pret,proper,incomplete,2,less_conv,inconv,problematic,not_recom,not_recommend
9162,9162,9162,9162,9162,9162,great_pret,proper,incomplete,2,critical,convenient,nonprob,recommended,recommend
9163,9163,9163,9163,9163,9163,great_pret,proper,incomplete,2,critical,convenient,nonprob,priority,recommend
9164,9164,9164,9164,9164,9164,great_pret,proper,incomplete,2,critical,convenient,nonprob,not_recom,not_recommend
9165,9165,9165,9165,9165,9165,great_pret,proper,incomplete,2,critical,convenient,slightly_prob,recommended,recommend
9166,9166,9166,9166,9166,9166,great_pret,proper,incomplete,2,critical,convenient,slightly_prob,priority,recommend
9167,9167,9167,9167,9167,9167,great_pret,proper,incomplete,2,critical,convenient,slightly_prob,not_recom,not_recommend
9168,9168,9168,9168,9168,9168,great_pret,proper,incomplete,2,critical,convenient,problematic,recommended,recommend
9169,9169,9169,9169,9169,9169,great_pret,proper,incomplete,2,critical,convenient,problematic,priority,recommend
9170,9170,9170,9170,9170,9170,great_pret,proper,incomplete,2,critical,convenient,problematic,not_recom,not_recommend
9171,9171,9171,9171,9171,9171,great_pret,proper,incomplete,2,critical,inconv,nonprob,recommended,recommend
9172,9172,9172,9172,9172,9172,great_pret,proper,incomplete,2,critical,inconv,nonprob,priority,recommend
9173,9173,9173,9173,9173,9173,great_pret,proper,incomplete,2,critical,inconv,nonprob,not_recom,not_recommend
9174,9174,9174,9174,9174,9174,great_pret,proper,incomplete,2,critical,inconv,slightly_prob,recommended,recommend
9175,9175,9175,9175,9175,9175,great_pret,proper,incomplete,2,critical,inconv,slightly_prob,priority,recommend
9176,9176,9176,9176,9176,9176,great_pret,proper,incomplete,2,critical,inconv,slightly_prob,not_recom,not_recommend
9177,9177,9177,9177,9177,9177,great_pret,proper,incomplete,2,critical,inconv,problematic,recommended,recommend
9178,9178,9178,9178,9178,9178,great_pret,proper,incomplete,2,critical,inconv,problematic,priority,recommend
9179,9179,9179,9179,9179,9179,great_pret,proper,incomplete,2,critical,inconv,problematic,not_recom,not_recommend
9180,9180,9180,9180,9180,9180,great_pret,proper,incomplete,3,convenient,convenient,nonprob,recommended,recommend
9181,9181,9181,9181,9181,9181,great_pret,proper,incomplete,3,convenient,convenient,nonprob,priority,recommend
9182,9182,9182,9182,9182,9182,great_pret,proper,incomplete,3,convenient,convenient,nonprob,not_recom,not_recommend
9183,9183,9183,9183,9183,9183,great_pret,proper,incomplete,3,convenient,convenient,slightly_prob,recommended,recommend
9184,9184,9184,9184,9184,9184,great_pret,proper,incomplete,3,convenient,convenient,slightly_prob,priority,recommend
9185,9185,9185,9185,9185,9185,great_pret,proper,incomplete,3,convenient,convenient,slightly_prob,not_recom,not_recommend
9186,9186,9186,9186,9186,9186,great_pret,proper,incomplete,3,convenient,convenient,problematic,recommended,recommend
9187,9187,9187,9187,9187,9187,great_pret,proper,incomplete,3,convenient,convenient,problematic,priority,recommend
9188,9188,9188,9188,9188,9188,great_pret,proper,incomplete,3,convenient,convenient,problematic,not_recom,not_recommend
9189,9189,9189,9189,9189,9189,great_pret,proper,incomplete,3,convenient,inconv,nonprob,recommended,recommend
9190,9190,9190,9190,9190,9190,great_pret,proper,incomplete,3,convenient,inconv,nonprob,priority,recommend
9191,9191,9191,9191,9191,9191,great_pret,proper,incomplete,3,convenient,inconv,nonprob,not_recom,not_recommend
9192,9192,9192,9192,9192,9192,great_pret,proper,incomplete,3,convenient,inconv,slightly_prob,recommended,recommend
9193,9193,9193,9193,9193,9193,great_pret,proper,incomplete,3,convenient,inconv,slightly_prob,priority,recommend
9194,9194,9194,9194,9194,9194,great_pret,proper,incomplete,3,convenient,inconv,slightly_prob,not_recom,not_recommend
9195,9195,9195,9195,9195,9195,great_pret,proper,incomplete,3,convenient,inconv,problematic,recommended,recommend
9196,9196,9196,9196,9196,9196,great_pret,proper,incomplete,3,convenient,inconv,problematic,priority,recommend
9197,9197,9197,9197,9197,9197,great_pret,proper,incomplete,3,convenient,inconv,problematic,not_recom,not_recommend
9198,9198,9198,9198,9198,9198,great_pret,proper,incomplete,3,less_conv,convenient,nonprob,recommended,recommend
9199,9199,9199,9199,9199,9199,great_pret,proper,incomplete,3,less_conv,convenient,nonprob,priority,recommend
9200,9200,9200,9200,9200,9200,great_pret,proper,incomplete,3,less_conv,convenient,nonprob,not_recom,not_recommend
9201,9201,9201,9201,9201,9201,great_pret,proper,incomplete,3,less_conv,convenient,slightly_prob,recommended,recommend
9202,9202,9202,9202,9202,9202,great_pret,proper,incomplete,3,less_conv,convenient,slightly_prob,priority,recommend
9203,9203,9203,9203,9203,9203,great_pret,proper,incomplete,3,less_conv,convenient,slightly_prob,not_recom,not_recommend
9204,9204,9204,9204,9204,9204,great_pret,proper,incomplete,3,less_conv,convenient,problematic,recommended,recommend
9205,9205,9205,9205,9205,9205,great_pret,proper,incomplete,3,less_conv,convenient,problematic,priority,recommend
9206,9206,9206,9206,9206,9206,great_pret,proper,incomplete,3,less_conv,convenient,problematic,not_recom,not_recommend
9207,9207,9207,9207,9207,9207,great_pret,proper,incomplete,3,less_conv,inconv,nonprob,recommended,recommend
9208,9208,9208,9208,9208,9208,great_pret,proper,incomplete,3,less_conv,inconv,nonprob,priority,recommend
9209,9209,9209,9209,9209,9209,great_pret,proper,incomplete,3,less_conv,inconv,nonprob,not_recom,not_recommend
9210,9210,9210,9210,9210,9210,great_pret,proper,incomplete,3,less_conv,inconv,slightly_prob,recommended,recommend
9211,9211,9211,9211,9211,9211,great_pret,proper,incomplete,3,less_conv,inconv,slightly_prob,priority,recommend
9212,9212,9212,9212,9212,9212,great_pret,proper,incomplete,3,less_conv,inconv,slightly_prob,not_recom,not_recommend
9213,9213,9213,9213,9213,9213,great_pret,proper,incomplete,3,less_conv,inconv,problematic,recommended,recommend
9214,9214,9214,9214,9214,9214,great_pret,proper,incomplete,3,less_conv,inconv,problematic,priority,recommend
9215,9215,9215,9215,9215,9215,great_pret,proper,incomplete,3,less_conv,inconv,problematic,not_recom,not_recommend
9216,9216,9216,9216,9216,9216,great_pret,proper,incomplete,3,critical,convenient,nonprob,recommended,recommend
9217,9217,9217,9217,9217,9217,great_pret,proper,incomplete,3,critical,convenient,nonprob,priority,recommend
9218,9218,9218,9218,9218,9218,great_pret,proper,incomplete,3,critical,convenient,nonprob,not_recom,not_recommend
9219,9219,9219,9219,9219,9219,great_pret,proper,incomplete,3,critical,convenient,slightly_prob,recommended,recommend
9220,9220,9220,9220,9220,9220,great_pret,proper,incomplete,3,critical,convenient,slightly_prob,priority,recommend
9221,9221,9221,9221,9221,9221,great_pret,proper,incomplete,3,critical,convenient,slightly_prob,not_recom,not_recommend
9222,9222,9222,9222,9222,9222,great_pret,proper,incomplete,3,critical,convenient,problematic,recommended,recommend
9223,9223,9223,9223,9223,9223,great_pret,proper,incomplete,3,critical,convenient,problematic,priority,recommend
9224,9224,9224,9224,9224,9224,great_pret,proper,incomplete,3,critical,convenient,problematic,not_recom,not_recommend
9225,9225,9225,9225,9225,9225,great_pret,proper,incomplete,3,critical,inconv,nonprob,recommended,recommend
9226,9226,9226,9226,9226,9226,great_pret,proper,incomplete,3,critical,inconv,nonprob,priority,recommend
9227,9227,9227,9227,9227,9227,great_pret,proper,incomplete,3,critical,inconv,nonprob,not_recom,not_recommend
9228,9228,9228,9228,9228,9228,great_pret,proper,incomplete,3,critical,inconv,slightly_prob,recommended,recommend
9229,9229,9229,9229,9229,9229,great_pret,proper,incomplete,3,critical,inconv,slightly_prob,priority,recommend
9230,9230,9230,9230,9230,9230,great_pret,proper,incomplete,3,critical,inconv,slightly_prob,not_recom,not_recommend
9231,9231,9231,9231,9231,9231,great_pret,proper,incomplete,3,critical,inconv,problematic,recommended,recommend
9232,9232,9232,9232,9232,9232,great_pret,proper,incomplete,3,critical,inconv,problematic,priority,recommend
9233,9233,9233,9233,9233,9233,great_pret,proper,incomplete,3,critical,inconv,problematic,not_recom,not_recommend
9234,9234,9234,9234,9234,9234,great_pret,proper,incomplete,more,convenient,convenient,nonprob,recommended,recommend
9235,9235,9235,9235,9235,9235,great_pret,proper,incomplete,more,convenient,convenient,nonprob,priority,recommend
9236,9236,9236,9236,9236,9236,great_pret,proper,incomplete,more,convenient,convenient,nonprob,not_recom,not_recommend
9237,9237,9237,9237,9237,9237,great_pret,proper,incomplete,more,convenient,convenient,slightly_prob,recommended,recommend
9238,9238,9238,9238,9238,9238,great_pret,proper,incomplete,more,convenient,convenient,slightly_prob,priority,recommend
9239,9239,9239,9239,9239,9239,great_pret,proper,incomplete,more,convenient,convenient,slightly_prob,not_recom,not_recommend
9240,9240,9240,9240,9240,9240,great_pret,proper,incomplete,more,convenient,convenient,problematic,recommended,recommend
9241,9241,9241,9241,9241,9241,great_pret,proper,incomplete,more,convenient,convenient,problematic,priority,recommend
9242,9242,9242,9242,9242,9242,great_pret,proper,incomplete,more,convenient,convenient,problematic,not_recom,not_recommend
9243,9243,9243,9243,9243,9243,great_pret,proper,incomplete,more,convenient,inconv,nonprob,recommended,recommend
9244,9244,9244,9244,9244,9244,great_pret,proper,incomplete,more,convenient,inconv,nonprob,priority,recommend
9245,9245,9245,9245,9245,9245,great_pret,proper,incomplete,more,convenient,inconv,nonprob,not_recom,not_recommend
9246,9246,9246,9246,9246,9246,great_pret,proper,incomplete,more,convenient,inconv,slightly_prob,recommended,recommend
9247,9247,9247,9247,9247,9247,great_pret,proper,incomplete,more,convenient,inconv,slightly_prob,priority,recommend
9248,9248,9248,9248,9248,9248,great_pret,proper,incomplete,more,convenient,inconv,slightly_prob,not_recom,not_recommend
9249,9249,9249,9249,9249,9249,great_pret,proper,incomplete,more,convenient,inconv,problematic,recommended,recommend
9250,9250,9250,9250,9250,9250,great_pret,proper,incomplete,more,convenient,inconv,problematic,priority,recommend
9251,9251,9251,9251,9251,9251,great_pret,proper,incomplete,more,convenient,inconv,problematic,not_recom,not_recommend
9252,9252,9252,9252,9252,9252,great_pret,proper,incomplete,more,less_conv,convenient,nonprob,recommended,recommend
9253,9253,9253,9253,9253,9253,great_pret,proper,incomplete,more,less_conv,convenient,nonprob,priority,recommend
9254,9254,9254,9254,9254,9254,great_pret,proper,incomplete,more,less_conv,convenient,nonprob,not_recom,not_recommend
9255,9255,9255,9255,9255,9255,great_pret,proper,incomplete,more,less_conv,convenient,slightly_prob,recommended,recommend
9256,9256,9256,9256,9256,9256,great_pret,proper,incomplete,more,less_conv,convenient,slightly_prob,priority,recommend
9257,9257,9257,9257,9257,9257,great_pret,proper,incomplete,more,less_conv,convenient,slightly_prob,not_recom,not_recommend
9258,9258,9258,9258,9258,9258,great_pret,proper,incomplete,more,less_conv,convenient,problematic,recommended,recommend
9259,9259,9259,9259,9259,9259,great_pret,proper,incomplete,more,less_conv,convenient,problematic,priority,recommend
9260,9260,9260,9260,9260,9260,great_pret,proper,incomplete,more,less_conv,convenient,problematic,not_recom,not_recommend
9261,9261,9261,9261,9261,9261,great_pret,proper,incomplete,more,less_conv,inconv,nonprob,recommended,recommend
9262,9262,9262,9262,9262,9262,great_pret,proper,incomplete,more,less_conv,inconv,nonprob,priority,recommend
9263,9263,9263,9263,9263,9263,great_pret,proper,incomplete,more,less_conv,inconv,nonprob,not_recom,not_recommend
9264,9264,9264,9264,9264,9264,great_pret,proper,incomplete,more,less_conv,inconv,slightly_prob,recommended,recommend
9265,9265,9265,9265,9265,9265,great_pret,proper,incomplete,more,less_conv,inconv,slightly_prob,priority,recommend
9266,9266,9266,9266,9266,9266,great_pret,proper,incomplete,more,less_conv,inconv,slightly_prob,not_recom,not_recommend
9267,9267,9267,9267,9267,9267,great_pret,proper,incomplete,more,less_conv,inconv,problematic,recommended,recommend
9268,9268,9268,9268,9268,9268,great_pret,proper,incomplete,more,less_conv,inconv,problematic,priority,recommend
9269,9269,9269,9269,9269,9269,great_pret,proper,incomplete,more,less_conv,inconv,problematic,not_recom,not_recommend
9270,9270,9270,9270,9270,9270,great_pret,proper,incomplete,more,critical,convenient,nonprob,recommended,recommend
9271,9271,9271,9271,9271,9271,great_pret,proper,incomplete,more,critical,convenient,nonprob,priority,recommend
9272,9272,9272,9272,9272,9272,great_pret,proper,incomplete,more,critical,convenient,nonprob,not_recom,not_recommend
9273,9273,9273,9273,9273,9273,great_pret,proper,incomplete,more,critical,convenient,slightly_prob,recommended,recommend
9274,9274,9274,9274,9274,9274,great_pret,proper,incomplete,more,critical,convenient,slightly_prob,priority,recommend
9275,9275,9275,9275,9275,9275,great_pret,proper,incomplete,more,critical,convenient,slightly_prob,not_recom,not_recommend
9276,9276,9276,9276,9276,9276,great_pret,proper,incomplete,more,critical,convenient,problematic,recommended,recommend
9277,9277,9277,9277,9277,9277,great_pret,proper,incomplete,more,critical,convenient,problematic,priority,recommend
9278,9278,9278,9278,9278,9278,great_pret,proper,incomplete,more,critical,convenient,problematic,not_recom,not_recommend
9279,9279,9279,9279,9279,9279,great_pret,proper,incomplete,more,critical,inconv,nonprob,recommended,recommend
9280,9280,9280,9280,9280,9280,great_pret,proper,incomplete,more,critical,inconv,nonprob,priority,recommend
9281,9281,9281,9281,9281,9281,great_pret,proper,incomplete,more,critical,inconv,nonprob,not_recom,not_recommend
9282,9282,9282,9282,9282,9282,great_pret,proper,incomplete,more,critical,inconv,slightly_prob,recommended,recommend
9283,9283,9283,9283,9283,9283,great_pret,proper,incomplete,more,critical,inconv,slightly_prob,priority,recommend
9284,9284,9284,9284,9284,9284,great_pret,proper,incomplete,more,critical,inconv,slightly_prob,not_recom,not_recommend
9285,9285,9285,9285,9285,9285,great_pret,proper,incomplete,more,critical,inconv,problematic,recommended,recommend
9286,9286,9286,9286,9286,9286,great_pret,proper,incomplete,more,critical,inconv,problematic,priority,recommend
9287,9287,9287,9287,9287,9287,great_pret,proper,incomplete,more,critical,inconv,problematic,not_recom,not_recommend
9288,9288,9288,9288,9288,9288,great_pret,proper,foster,1,convenient,convenient,nonprob,recommended,recommend
9289,9289,9289,9289,9289,9289,great_pret,proper,foster,1,convenient,convenient,nonprob,priority,recommend
9290,9290,9290,9290,9290,9290,great_pret,proper,foster,1,convenient,convenient,nonprob,not_recom,not_recommend
9291,9291,9291,9291,9291,9291,great_pret,proper,foster,1,convenient,convenient,slightly_prob,recommended,recommend
9292,9292,9292,9292,9292,9292,great_pret,proper,foster,1,convenient,convenient,slightly_prob,priority,recommend
9293,9293,9293,9293,9293,9293,great_pret,proper,foster,1,convenient,convenient,slightly_prob,not_recom,not_recommend
9294,9294,9294,9294,9294,9294,great_pret,proper,foster,1,convenient,convenient,problematic,recommended,recommend
9295,9295,9295,9295,9295,9295,great_pret,proper,foster,1,convenient,convenient,problematic,priority,recommend
9296,9296,9296,9296,9296,9296,great_pret,proper,foster,1,convenient,convenient,problematic,not_recom,not_recommend
9297,9297,9297,9297,9297,9297,great_pret,proper,foster,1,convenient,inconv,nonprob,recommended,recommend
9298,9298,9298,9298,9298,9298,great_pret,proper,foster,1,convenient,inconv,nonprob,priority,recommend
9299,9299,9299,9299,9299,9299,great_pret,proper,foster,1,convenient,inconv,nonprob,not_recom,not_recommend
9300,9300,9300,9300,9300,9300,great_pret,proper,foster,1,convenient,inconv,slightly_prob,recommended,recommend
9301,9301,9301,9301,9301,9301,great_pret,proper,foster,1,convenient,inconv,slightly_prob,priority,recommend
9302,9302,9302,9302,9302,9302,great_pret,proper,foster,1,convenient,inconv,slightly_prob,not_recom,not_recommend
9303,9303,9303,9303,9303,9303,great_pret,proper,foster,1,convenient,inconv,problematic,recommended,recommend
9304,9304,9304,9304,9304,9304,great_pret,proper,foster,1,convenient,inconv,problematic,priority,recommend
9305,9305,9305,9305,9305,9305,great_pret,proper,foster,1,convenient,inconv,problematic,not_recom,not_recommend
9306,9306,9306,9306,9306,9306,great_pret,proper,foster,1,less_conv,convenient,nonprob,recommended,recommend
9307,9307,9307,9307,9307,9307,great_pret,proper,foster,1,less_conv,convenient,nonprob,priority,recommend
9308,9308,9308,9308,9308,9308,great_pret,proper,foster,1,less_conv,convenient,nonprob,not_recom,not_recommend
9309,9309,9309,9309,9309,9309,great_pret,proper,foster,1,less_conv,convenient,slightly_prob,recommended,recommend
9310,9310,9310,9310,9310,9310,great_pret,proper,foster,1,less_conv,convenient,slightly_prob,priority,recommend
9311,9311,9311,9311,9311,9311,great_pret,proper,foster,1,less_conv,convenient,slightly_prob,not_recom,not_recommend
9312,9312,9312,9312,9312,9312,great_pret,proper,foster,1,less_conv,convenient,problematic,recommended,recommend
9313,9313,9313,9313,9313,9313,great_pret,proper,foster,1,less_conv,convenient,problematic,priority,recommend
9314,9314,9314,9314,9314,9314,great_pret,proper,foster,1,less_conv,convenient,problematic,not_recom,not_recommend
9315,9315,9315,9315,9315,9315,great_pret,proper,foster,1,less_conv,inconv,nonprob,recommended,recommend
9316,9316,9316,9316,9316,9316,great_pret,proper,foster,1,less_conv,inconv,nonprob,priority,recommend
9317,9317,9317,9317,9317,9317,great_pret,proper,foster,1,less_conv,inconv,nonprob,not_recom,not_recommend
9318,9318,9318,9318,9318,9318,great_pret,proper,foster,1,less_conv,inconv,slightly_prob,recommended,recommend
9319,9319,9319,9319,9319,9319,great_pret,proper,foster,1,less_conv,inconv,slightly_prob,priority,recommend
9320,9320,9320,9320,9320,9320,great_pret,proper,foster,1,less_conv,inconv,slightly_prob,not_recom,not_recommend
9321,9321,9321,9321,9321,9321,great_pret,proper,foster,1,less_conv,inconv,problematic,recommended,recommend
9322,9322,9322,9322,9322,9322,great_pret,proper,foster,1,less_conv,inconv,problematic,priority,recommend
9323,9323,9323,9323,9323,9323,great_pret,proper,foster,1,less_conv,inconv,problematic,not_recom,not_recommend
9324,9324,9324,9324,9324,9324,great_pret,proper,foster,1,critical,convenient,nonprob,recommended,recommend
9325,9325,9325,9325,9325,9325,great_pret,proper,foster,1,critical,convenient,nonprob,priority,recommend
9326,9326,9326,9326,9326,9326,great_pret,proper,foster,1,critical,convenient,nonprob,not_recom,not_recommend
9327,9327,9327,9327,9327,9327,great_pret,proper,foster,1,critical,convenient,slightly_prob,recommended,recommend
9328,9328,9328,9328,9328,9328,great_pret,proper,foster,1,critical,convenient,slightly_prob,priority,recommend
9329,9329,9329,9329,9329,9329,great_pret,proper,foster,1,critical,convenient,slightly_prob,not_recom,not_recommend
9330,9330,9330,9330,9330,9330,great_pret,proper,foster,1,critical,convenient,problematic,recommended,recommend
9331,9331,9331,9331,9331,9331,great_pret,proper,foster,1,critical,convenient,problematic,priority,recommend
9332,9332,9332,9332,9332,9332,great_pret,proper,foster,1,critical,convenient,problematic,not_recom,not_recommend
9333,9333,9333,9333,9333,9333,great_pret,proper,foster,1,critical,inconv,nonprob,recommended,recommend
9334,9334,9334,9334,9334,9334,great_pret,proper,foster,1,critical,inconv,nonprob,priority,recommend
9335,9335,9335,9335,9335,9335,great_pret,proper,foster,1,critical,inconv,nonprob,not_recom,not_recommend
9336,9336,9336,9336,9336,9336,great_pret,proper,foster,1,critical,inconv,slightly_prob,recommended,recommend
9337,9337,9337,9337,9337,9337,great_pret,proper,foster,1,critical,inconv,slightly_prob,priority,recommend
9338,9338,9338,9338,9338,9338,great_pret,proper,foster,1,critical,inconv,slightly_prob,not_recom,not_recommend
9339,9339,9339,9339,9339,9339,great_pret,proper,foster,1,critical,inconv,problematic,recommended,recommend
9340,9340,9340,9340,9340,9340,great_pret,proper,foster,1,critical,inconv,problematic,priority,recommend
9341,9341,9341,9341,9341,9341,great_pret,proper,foster,1,critical,inconv,problematic,not_recom,not_recommend
9342,9342,9342,9342,9342,9342,great_pret,proper,foster,2,convenient,convenient,nonprob,recommended,recommend
9343,9343,9343,9343,9343,9343,great_pret,proper,foster,2,convenient,convenient,nonprob,priority,recommend
9344,9344,9344,9344,9344,9344,great_pret,proper,foster,2,convenient,convenient,nonprob,not_recom,not_recommend
9345,9345,9345,9345,9345,9345,great_pret,proper,foster,2,convenient,convenient,slightly_prob,recommended,recommend
9346,9346,9346,9346,9346,9346,great_pret,proper,foster,2,convenient,convenient,slightly_prob,priority,recommend
9347,9347,9347,9347,9347,9347,great_pret,proper,foster,2,convenient,convenient,slightly_prob,not_recom,not_recommend
9348,9348,9348,9348,9348,9348,great_pret,proper,foster,2,convenient,convenient,problematic,recommended,recommend
9349,9349,9349,9349,9349,9349,great_pret,proper,foster,2,convenient,convenient,problematic,priority,recommend
9350,9350,9350,9350,9350,9350,great_pret,proper,foster,2,convenient,convenient,problematic,not_recom,not_recommend
9351,9351,9351,9351,9351,9351,great_pret,proper,foster,2,convenient,inconv,nonprob,recommended,recommend
9352,9352,9352,9352,9352,9352,great_pret,proper,foster,2,convenient,inconv,nonprob,priority,recommend
9353,9353,9353,9353,9353,9353,great_pret,proper,foster,2,convenient,inconv,nonprob,not_recom,not_recommend
9354,9354,9354,9354,9354,9354,great_pret,proper,foster,2,convenient,inconv,slightly_prob,recommended,recommend
9355,9355,9355,9355,9355,9355,great_pret,proper,foster,2,convenient,inconv,slightly_prob,priority,recommend
9356,9356,9356,9356,9356,9356,great_pret,proper,foster,2,convenient,inconv,slightly_prob,not_recom,not_recommend
9357,9357,9357,9357,9357,9357,great_pret,proper,foster,2,convenient,inconv,problematic,recommended,recommend
9358,9358,9358,9358,9358,9358,great_pret,proper,foster,2,convenient,inconv,problematic,priority,recommend
9359,9359,9359,9359,9359,9359,great_pret,proper,foster,2,convenient,inconv,problematic,not_recom,not_recommend
9360,9360,9360,9360,9360,9360,great_pret,proper,foster,2,less_conv,convenient,nonprob,recommended,recommend
9361,9361,9361,9361,9361,9361,great_pret,proper,foster,2,less_conv,convenient,nonprob,priority,recommend
9362,9362,9362,9362,9362,9362,great_pret,proper,foster,2,less_conv,convenient,nonprob,not_recom,not_recommend
9363,9363,9363,9363,9363,9363,great_pret,proper,foster,2,less_conv,convenient,slightly_prob,recommended,recommend
9364,9364,9364,9364,9364,9364,great_pret,proper,foster,2,less_conv,convenient,slightly_prob,priority,recommend
9365,9365,9365,9365,9365,9365,great_pret,proper,foster,2,less_conv,convenient,slightly_prob,not_recom,not_recommend
9366,9366,9366,9366,9366,9366,great_pret,proper,foster,2,less_conv,convenient,problematic,recommended,recommend
9367,9367,9367,9367,9367,9367,great_pret,proper,foster,2,less_conv,convenient,problematic,priority,recommend
9368,9368,9368,9368,9368,9368,great_pret,proper,foster,2,less_conv,convenient,problematic,not_recom,not_recommend
9369,9369,9369,9369,9369,9369,great_pret,proper,foster,2,less_conv,inconv,nonprob,recommended,recommend
9370,9370,9370,9370,9370,9370,great_pret,proper,foster,2,less_conv,inconv,nonprob,priority,recommend
9371,9371,9371,9371,9371,9371,great_pret,proper,foster,2,less_conv,inconv,nonprob,not_recom,not_recommend
9372,9372,9372,9372,9372,9372,great_pret,proper,foster,2,less_conv,inconv,slightly_prob,recommended,recommend
9373,9373,9373,9373,9373,9373,great_pret,proper,foster,2,less_conv,inconv,slightly_prob,priority,recommend
9374,9374,9374,9374,9374,9374,great_pret,proper,foster,2,less_conv,inconv,slightly_prob,not_recom,not_recommend
9375,9375,9375,9375,9375,9375,great_pret,proper,foster,2,less_conv,inconv,problematic,recommended,recommend
9376,9376,9376,9376,9376,9376,great_pret,proper,foster,2,less_conv,inconv,problematic,priority,recommend
9377,9377,9377,9377,9377,9377,great_pret,proper,foster,2,less_conv,inconv,problematic,not_recom,not_recommend
9378,9378,9378,9378,9378,9378,great_pret,proper,foster,2,critical,convenient,nonprob,recommended,recommend
9379,9379,9379,9379,9379,9379,great_pret,proper,foster,2,critical,convenient,nonprob,priority,recommend
9380,9380,9380,9380,9380,9380,great_pret,proper,foster,2,critical,convenient,nonprob,not_recom,not_recommend
9381,9381,9381,9381,9381,9381,great_pret,proper,foster,2,critical,convenient,slightly_prob,recommended,recommend
9382,9382,9382,9382,9382,9382,great_pret,proper,foster,2,critical,convenient,slightly_prob,priority,recommend
9383,9383,9383,9383,9383,9383,great_pret,proper,foster,2,critical,convenient,slightly_prob,not_recom,not_recommend
9384,9384,9384,9384,9384,9384,great_pret,proper,foster,2,critical,convenient,problematic,recommended,recommend
9385,9385,9385,9385,9385,9385,great_pret,proper,foster,2,critical,convenient,problematic,priority,recommend
9386,9386,9386,9386,9386,9386,great_pret,proper,foster,2,critical,convenient,problematic,not_recom,not_recommend
9387,9387,9387,9387,9387,9387,great_pret,proper,foster,2,critical,inconv,nonprob,recommended,recommend
9388,9388,9388,9388,9388,9388,great_pret,proper,foster,2,critical,inconv,nonprob,priority,recommend
9389,9389,9389,9389,9389,9389,great_pret,proper,foster,2,critical,inconv,nonprob,not_recom,not_recommend
9390,9390,9390,9390,9390,9390,great_pret,proper,foster,2,critical,inconv,slightly_prob,recommended,recommend
9391,9391,9391,9391,9391,9391,great_pret,proper,foster,2,critical,inconv,slightly_prob,priority,recommend
9392,9392,9392,9392,9392,9392,great_pret,proper,foster,2,critical,inconv,slightly_prob,not_recom,not_recommend
9393,9393,9393,9393,9393,9393,great_pret,proper,foster,2,critical,inconv,problematic,recommended,recommend
9394,9394,9394,9394,9394,9394,great_pret,proper,foster,2,critical,inconv,problematic,priority,recommend
